date_utc,BTCUSDT,ETHUSDT,equal_weight
2020-01-01,1000.0000,1000.0000,1000.0000
2020-01-02,1000.0000,1000.0000,1000.0000
2020-01-03,990.0000,1000.0000,995.0000
2020-01-04,960.5960,990.0000,975.2980
2020-01-05,960.5960,990.0000,975.2980
2020-01-06,950.9900,990.0000,970.4950
2020-01-07,941.4801,990.0000,965.7401
2020-01-08,941.4801,1038.4344,989.9573
2020-01-09,988.4937,1028.0500,1008.2719
2020-01-10,978.6088,1017.7695,998.1892
2020-01-11,968.8227,1017.7695,993.2961
2020-01-12,959.1344,1017.7695,988.4520
2020-01-13,959.1344,1017.7695,988.4520
2020-01-14,959.1344,1031.7846,995.4595
2020-01-15,959.1344,1031.7846,995.4595
2020-01-16,959.1344,1031.7846,995.4595
2020-01-17,1010.9598,1117.1624,1064.0611
2020-01-18,1000.8502,1105.9907,1053.4205
2020-01-19,1000.8502,1094.9308,1047.8905
2020-01-20,990.8417,1094.9308,1042.8863
2020-01-21,990.8417,1094.9308,1042.8863
2020-01-22,987.7794,1094.9308,1041.3551
2020-01-23,987.7794,1094.9308,1041.3551
2020-01-24,987.7794,1094.9308,1041.3551
2020-01-25,1001.6949,1096.5389,1049.1169
2020-01-26,1001.6949,1096.5389,1049.1169
2020-01-27,1001.6949,1096.5389,1049.1169
2020-01-28,1001.6949,1096.5389,1049.1169
2020-01-29,1001.6949,1096.5389,1049.1169
2020-01-30,1001.6949,1148.7801,1075.2375
2020-01-31,1001.6949,1148.7801,1075.2375
2020-02-01,1001.6949,1137.2923,1069.4936
2020-02-02,1126.7785,1137.2923,1132.0354
2020-02-03,1115.5107,1137.2923,1126.4015
2020-02-04,1115.5107,1137.2923,1126.4015
2020-02-05,1115.5107,1135.6311,1125.5709
2020-02-06,1114.7464,1135.6311,1125.1888
2020-02-07,1114.7464,1135.6311,1125.1888
2020-02-08,1114.7464,1135.6311,1125.1888
2020-02-09,1164.3515,1235.7650,1200.0582
2020-02-10,1164.3515,1235.7650,1200.0582
2020-02-11,1152.7079,1223.4074,1188.0577
2020-02-12,1152.7079,1223.4074,1188.0577
2020-02-13,1152.7079,1223.4074,1188.0577
2020-02-14,1162.8149,1223.4074,1193.1111
2020-02-15,1162.8149,1223.4074,1193.1111
2020-02-16,1162.8149,1375.0301,1268.9225
2020-02-17,1151.1868,1375.0301,1263.1084
2020-02-18,1151.1868,1387.0707,1269.1288
2020-02-19,1139.6749,1373.2000,1256.4375
2020-02-20,1128.2782,1359.4680,1243.8731
2020-02-21,1128.2782,1345.8734,1237.0758
2020-02-22,1116.9954,1332.4146,1224.7050
2020-02-23,1116.9954,1332.4146,1224.7050
2020-02-24,1116.9954,1332.4146,1224.7050
2020-02-25,1105.8254,1319.0905,1212.4579
2020-02-26,1105.8254,1319.0905,1212.4579
2020-02-27,1105.8254,1319.0905,1212.4579
2020-02-28,1105.8254,1380.9411,1243.3833
2020-02-29,1105.8254,1380.9411,1243.3833
2020-03-01,1105.8254,1380.9411,1243.3833
2020-03-02,1105.8254,1353.4604,1229.6429
2020-03-03,1179.2018,1353.4604,1266.3311
2020-03-04,1171.3079,1339.9258,1255.6168
2020-03-05,1171.3079,1326.5265,1248.9172
2020-03-06,1171.3079,1313.2612,1242.2846
2020-03-07,1171.3079,1313.2612,1242.2846
2020-03-08,1195.1156,1329.0976,1262.1066
2020-03-09,1195.1156,1329.0976,1262.1066
2020-03-10,1195.1156,1329.0976,1262.1066
2020-03-11,1333.9910,1409.5646,1371.7778
2020-03-12,1333.9910,1409.5646,1371.7778
2020-03-13,1333.9910,1409.5646,1371.7778
2020-03-14,1333.9910,1409.5646,1371.7778
2020-03-15,1333.9910,1409.5646,1371.7778
2020-03-16,1460.6325,1636.9673,1548.7999
2020-03-17,1460.6325,1636.9673,1548.7999
2020-03-18,1446.0262,1636.9673,1541.4967
2020-03-19,1446.0262,1632.7289,1539.3775
2020-03-20,1446.0262,1632.7289,1539.3775
2020-03-21,1480.8350,1665.8887,1573.3619
2020-03-22,1480.8350,1665.8887,1573.3619
2020-03-23,1480.8350,1665.8887,1573.3619
2020-03-24,1480.8350,1665.8887,1573.3619
2020-03-25,1466.0266,1649.2298,1557.6282
2020-03-26,1466.0266,1649.2298,1557.6282
2020-03-27,1466.0266,1649.2298,1557.6282
2020-03-28,1451.3664,1649.2298,1550.2981
2020-03-29,1451.3664,1653.0003,1552.1833
2020-03-30,1451.3664,1653.0003,1552.1833
2020-03-31,1470.6041,1636.4703,1553.5372
2020-04-01,1470.6041,1620.1056,1545.3548
2020-04-02,1450.1384,1603.9045,1527.0215
2020-04-03,1450.1384,1603.9045,1527.0215
2020-04-04,1475.6235,1603.9045,1539.7640
2020-04-05,1475.6235,1603.9045,1539.7640
2020-04-06,1475.6235,1603.9045,1539.7640
2020-04-07,1475.6235,1603.9045,1539.7640
2020-04-08,1504.2661,1823.4068,1663.8365
2020-04-09,1504.2661,1823.4068,1663.8365
2020-04-10,1504.2661,1823.4068,1663.8365
2020-04-11,1504.2661,1823.4068,1663.8365
2020-04-12,1504.2661,1823.4068,1663.8365
2020-04-13,1494.8689,1821.9764,1658.4227
2020-04-14,1479.9202,1803.7567,1641.8385
2020-04-15,1479.9202,1785.7191,1632.8197
2020-04-16,1479.9202,1785.7191,1632.8197
2020-04-17,1450.4698,1767.8619,1609.1659
2020-04-18,1435.9651,1767.8619,1601.9135
2020-04-19,1421.6055,1767.8619,1594.7337
2020-04-20,1421.6055,1845.2733,1633.4394
2020-04-21,1407.3894,1826.8205,1617.1050
2020-04-22,1407.3894,1826.8205,1617.1050
2020-04-23,1407.3894,1826.8205,1617.1050
2020-04-24,1425.9547,1832.2721,1629.1134
2020-04-25,1425.9547,1832.2721,1629.1134
2020-04-26,1425.9547,1832.2721,1629.1134
2020-04-27,1425.9547,1832.2721,1629.1134
2020-04-28,1425.9547,1813.9494,1619.9521
2020-04-29,1425.9547,1813.9494,1619.9521
2020-04-30,1425.9547,1813.9494,1619.9521
2020-05-01,1425.9547,1819.0215,1622.4881
2020-05-02,1425.9547,1819.0215,1622.4881
2020-05-03,1425.9547,1819.0215,1622.4881
2020-05-04,1706.2048,1782.8230,1744.5139
2020-05-05,1689.1427,1764.9948,1727.0688
2020-05-06,1672.2513,1764.9948,1718.6230
2020-05-07,1655.5288,1764.9948,1710.2618
2020-05-08,1655.5288,1764.9948,1710.2618
2020-05-09,1655.5288,1747.3448,1701.4368
2020-05-10,1660.3034,1747.3448,1703.8241
2020-05-11,1660.3034,1747.3448,1703.8241
2020-05-12,1643.7003,1747.3448,1695.5226
2020-05-13,1643.7003,1756.0575,1699.8789
2020-05-14,1643.7003,1756.0575,1699.8789
2020-05-15,1643.7003,1756.0575,1699.8789
2020-05-16,1699.5044,1761.8051,1730.6547
2020-05-17,1699.5044,1761.8051,1730.6547
2020-05-18,1682.5094,1761.8051,1722.1572
2020-05-19,1665.6843,1761.8051,1713.7447
2020-05-20,1665.6843,1761.8051,1713.7447
2020-05-21,1649.0274,1744.1870,1696.6072
2020-05-22,1649.0274,1744.1870,1696.6072
2020-05-23,1640.4184,1734.9780,1687.6982
2020-05-24,1624.0142,1717.6282,1670.8212
2020-05-25,1607.7741,1717.6282,1662.7012
2020-05-26,1591.6964,1717.6282,1654.6623
2020-05-27,1591.6964,1717.6282,1654.6623
2020-05-28,1591.6964,1700.4519,1646.0741
2020-05-29,1591.6964,1700.4519,1646.0741
2020-05-30,1629.1688,1700.4519,1664.8104
2020-05-31,1629.1688,1700.4519,1664.8104
2020-06-01,1612.8771,1899.9572,1756.4171
2020-06-02,1612.8771,1880.9576,1746.9174
2020-06-03,1596.7483,1862.1480,1729.4482
2020-06-04,1596.7483,1862.1480,1729.4482
2020-06-05,1580.7808,1843.5265,1712.1537
2020-06-06,1564.9730,1843.5265,1704.2498
2020-06-07,1564.9730,1843.5265,1704.2498
2020-06-08,1549.3233,1825.0913,1687.2073
2020-06-09,1549.3233,1806.8404,1678.0818
2020-06-10,1549.3233,1806.8404,1678.0818
2020-06-11,1549.3233,1806.8404,1678.0818
2020-06-12,1549.3233,1788.7720,1669.0476
2020-06-13,1570.2348,1808.9904,1689.6126
2020-06-14,1570.2348,1808.9904,1689.6126
2020-06-15,1570.2348,1790.9005,1680.5677
2020-06-16,1554.5324,1772.9915,1663.7620
2020-06-17,1554.5324,1755.2616,1654.8970
2020-06-18,1547.5927,1737.7090,1642.6508
2020-06-19,1547.5927,1737.7090,1642.6508
2020-06-20,1547.5927,1720.3319,1633.9623
2020-06-21,1547.5927,1720.3319,1633.9623
2020-06-22,1547.5927,1720.3319,1633.9623
2020-06-23,1547.5927,1720.3319,1633.9623
2020-06-24,1547.5927,1720.3319,1633.9623
2020-06-25,1561.2852,1770.3537,1665.8194
2020-06-26,1561.2852,1770.3537,1665.8194
2020-06-27,1561.2852,1770.3537,1665.8194
2020-06-28,1561.2852,1770.3537,1665.8194
2020-06-29,1604.5040,1818.2525,1711.3782
2020-06-30,1604.5040,1818.2525,1711.3782
2020-07-01,1588.4590,1800.0699,1694.2645
2020-07-02,1588.4590,1800.0699,1694.2645
2020-07-03,1572.5744,1764.2486,1668.4115
2020-07-04,1572.5744,1764.2486,1668.4115
2020-07-05,1572.5744,1764.2486,1668.4115
2020-07-06,1556.8486,1746.6061,1651.7273
2020-07-07,1556.8486,1746.6061,1651.7273
2020-07-08,1557.7617,1769.8235,1663.7926
2020-07-09,1557.7617,1769.8235,1663.7926
2020-07-10,1542.1840,1761.6343,1651.9092
2020-07-11,1533.6671,1753.4790,1643.5730
2020-07-12,1518.3304,1753.4790,1635.9047
2020-07-13,1518.3304,1753.4790,1635.9047
2020-07-14,1518.3304,1753.4790,1635.9047
2020-07-15,1503.1471,1753.4790,1628.3130
2020-07-16,1503.1471,1753.4790,1628.3130
2020-07-17,1503.1471,1753.4790,1628.3130
2020-07-18,1488.1157,1753.4790,1620.7973
2020-07-19,1488.1157,1765.2646,1626.6902
2020-07-20,1488.1157,1753.4451,1620.7804
2020-07-21,1473.2345,1735.9107,1604.5726
2020-07-22,1473.2345,1735.9107,1604.5726
2020-07-23,1458.5022,1739.9328,1599.2175
2020-07-24,1443.9171,1739.9328,1591.9250
2020-07-25,1429.4780,1739.9328,1584.7054
2020-07-26,1429.4780,1739.9328,1584.7054
2020-07-27,1429.4780,1739.9328,1584.7054
2020-07-28,1429.4780,1739.9328,1584.7054
2020-07-29,1429.4780,2339.4048,1884.4414
2020-07-30,1429.4780,2316.0107,1872.7443
2020-07-31,1429.4780,2316.0107,1872.7443
2020-08-01,1429.4780,2316.0107,1872.7443
2020-08-02,1429.4780,2316.0107,1872.7443
2020-08-03,1759.1865,2292.8506,2026.0186
2020-08-04,1741.5946,2269.9221,2005.7584
2020-08-05,1741.5946,2247.2229,1994.4088
2020-08-06,1724.1787,2224.7507,1974.4647
2020-08-07,1724.1787,2224.7507,1974.4647
2020-08-08,1763.3852,2224.7507,1994.0679
2020-08-09,1763.3852,2220.7757,1992.0804
2020-08-10,1763.3852,2198.5679,1980.9765
2020-08-11,1745.7513,2198.5679,1972.1596
2020-08-12,1728.2938,2198.5679,1963.4309
2020-08-13,1728.2938,2193.5844,1960.9391
2020-08-14,1711.0109,2171.6485,1941.3297
2020-08-15,1711.0109,2171.6485,1941.3297
2020-08-16,1711.0109,2228.9954,1970.0031
2020-08-17,1711.0109,2206.7055,1958.8582
2020-08-18,1711.0109,2184.6384,1947.8246
2020-08-19,1764.5236,2184.6384,1974.5810
2020-08-20,1764.5236,2184.6384,1974.5810
2020-08-21,1764.5236,2184.6384,1974.5810
2020-08-22,1764.5236,2184.6384,1974.5810
2020-08-23,1773.2321,2184.6384,1978.9352
2020-08-24,1773.2321,2234.5847,2003.9084
2020-08-25,1773.2321,2234.5847,2003.9084
2020-08-26,1737.9448,2229.0885,1983.5166
2020-08-27,1737.9448,2226.8229,1982.3838
2020-08-28,1703.3597,2204.5547,1953.9572
2020-08-29,1703.3597,2204.5547,1953.9572
2020-08-30,1686.3261,2204.5547,1945.4404
2020-08-31,1686.3261,2204.5547,1945.4404
2020-09-01,1677.5526,2204.5547,1941.0536
2020-09-02,1677.5526,2204.5547,1941.0536
2020-09-03,1660.7770,2480.9111,2070.8441
2020-09-04,1660.7770,2480.9111,2070.8441
2020-09-05,1790.0775,2480.9111,2135.4943
2020-09-06,1790.0775,2480.9111,2135.4943
2020-09-07,1790.0775,2636.8273,2213.4524
2020-09-08,1790.0775,2636.8273,2213.4524
2020-09-09,1772.1767,2636.8273,2204.5020
2020-09-10,1754.4549,2636.8273,2195.6411
2020-09-11,1719.5413,2636.8273,2178.1843
2020-09-12,1719.5413,2651.2258,2185.3835
2020-09-13,1719.5413,2624.7135,2172.1274
2020-09-14,1702.3458,2598.4664,2150.4061
2020-09-15,1685.3224,2572.4817,2128.9021
2020-09-16,1685.3224,2572.4817,2128.9021
2020-09-17,1685.3224,2546.7569,2116.0396
2020-09-18,1716.8660,2546.7569,2131.8115
2020-09-19,1699.6973,2559.8087,2129.7530
2020-09-20,1699.6973,2559.8087,2129.7530
2020-09-21,1682.7004,2534.2106,2108.4555
2020-09-22,1682.7004,2534.2106,2108.4555
2020-09-23,1710.2103,2534.2106,2122.2105
2020-09-24,1710.2103,2534.2106,2122.2105
2020-09-25,1693.1082,2623.6597,2158.3840
2020-09-26,1693.1082,2604.6445,2148.8764
2020-09-27,1693.1082,2578.5980,2135.8531
2020-09-28,1711.7135,2552.8120,2132.2628
2020-09-29,1694.5964,2527.2839,2110.9402
2020-09-30,1694.5964,2527.2839,2110.9402
2020-10-01,1694.5964,2527.2839,2110.9402
2020-10-02,1660.8739,2502.0111,2081.4425
2020-10-03,1660.8739,2502.0111,2081.4425
2020-10-04,1660.8739,2452.2211,2056.5475
2020-10-05,1660.8739,2452.2211,2056.5475
2020-10-06,1660.8739,2452.2211,2056.5475
2020-10-07,1689.8273,2415.6255,2052.7264
2020-10-08,1676.4599,2415.6255,2046.0427
2020-10-09,1659.6953,2396.9967,2028.3460
2020-10-10,1659.6953,2396.9967,2028.3460
2020-10-11,1659.6953,2396.9967,2028.3460
2020-10-12,1659.6953,2396.9967,2028.3460
2020-10-13,1659.6953,2508.4519,2084.0736
2020-10-14,1835.7701,2483.3674,2159.5688
2020-10-15,1835.7701,2483.3674,2159.5688
2020-10-16,1835.7701,2458.5337,2147.1519
2020-10-17,1835.7701,2458.5337,2147.1519
2020-10-18,1835.7701,2458.5337,2147.1519
2020-10-19,1835.7701,2436.3611,2136.0656
2020-10-20,1835.7701,2411.9975,2123.8838
2020-10-21,1835.7701,2387.8776,2111.8238
2020-10-22,1835.7701,2387.8776,2111.8238
2020-10-23,1835.7701,2387.8776,2111.8238
2020-10-24,2262.9145,2497.0062,2379.9603
2020-10-25,2262.9145,2497.0062,2379.9603
2020-10-26,2240.2854,2497.0062,2368.6458
2020-10-27,2195.7037,2497.0062,2346.3549
2020-10-28,2195.7037,2523.4423,2359.5730
2020-10-29,2204.2061,2523.4423,2363.8242
2020-10-30,2182.1640,2498.2079,2340.1860
2020-10-31,2182.1640,2498.2079,2340.1860
2020-11-01,2182.1640,2448.4936,2315.3288
2020-11-02,2182.1640,2448.4936,2315.3288
2020-11-03,2160.3424,2399.7686,2280.0555
2020-11-04,2160.3424,2375.7709,2268.0566
2020-11-05,2138.7390,2375.7709,2257.2549
2020-11-06,2138.7390,2375.7709,2257.2549
2020-11-07,2138.7390,2375.7709,2257.2549
2020-11-08,2251.5314,2538.1407,2394.8360
2020-11-09,2231.3633,2538.1407,2384.7520
2020-11-10,2231.3633,2538.1407,2384.7520
2020-11-11,2231.3633,2538.1407,2384.7520
2020-11-12,2231.3633,2487.6317,2359.4975
2020-11-13,2231.3633,2487.6317,2359.4975
2020-11-14,2231.3633,2462.7554,2347.0594
2020-11-15,2258.1441,2413.7465,2335.9453
2020-11-16,2258.1441,2389.6091,2323.8766
2020-11-17,2258.1441,2389.6091,2323.8766
2020-11-18,2258.1441,2365.7130,2311.9286
2020-11-19,2258.1441,2342.0559,2300.1000
2020-11-20,2258.1441,2342.0559,2300.1000
2020-11-21,2258.1441,2342.0559,2300.1000
2020-11-22,2258.1441,2342.0559,2300.1000
2020-11-23,2502.8522,2488.5614,2495.7068
2020-11-24,2477.8236,2488.5614,2483.1925
2020-11-25,2453.0454,2488.5614,2470.8034
2020-11-26,2453.0454,2520.3895,2486.7175
2020-11-27,2453.0454,2520.3895,2486.7175
2020-11-28,2453.0454,2596.7059,2524.8756
2020-11-29,2523.9729,2596.7059,2560.3394
2020-11-30,2523.9729,2596.7059,2560.3394
2020-12-01,2523.9729,2596.7059,2560.3394
2020-12-02,2615.5217,2733.0460,2674.2839
2020-12-03,2615.5217,2733.0460,2674.2839
2020-12-04,2615.5217,2733.0460,2674.2839
2020-12-05,2570.9527,2730.3973,2650.6750
2020-12-06,2545.2432,2705.5671,2625.4051
2020-12-07,2519.7908,2678.5114,2599.1511
2020-12-08,2494.5929,2678.5114,2586.5521
2020-12-09,2494.5929,2678.5114,2586.5521
2020-12-10,2525.7977,2729.7274,2627.7625
2020-12-11,2525.7977,2729.7274,2627.7625
2020-12-12,2500.5397,2729.7274,2615.1336
2020-12-13,2475.5343,2729.7274,2602.6309
2020-12-14,2475.5343,2729.7274,2602.6309
2020-12-15,2475.5343,2779.8732,2627.7038
2020-12-16,2475.5343,2752.0745,2613.8044
2020-12-17,2475.5343,2752.0745,2613.8044
2020-12-18,2475.5343,2752.0745,2613.8044
2020-12-19,2475.5343,2752.0745,2613.8044
2020-12-20,2475.5343,2752.0745,2613.8044
2020-12-21,2475.5343,2991.5435,2733.5389
2020-12-22,2925.9781,2991.5435,2958.7608
2020-12-23,2925.9781,2961.6281,2943.8031
2020-12-24,2896.7183,2932.0118,2914.3651
2020-12-25,2896.7183,2902.6917,2899.7050
2020-12-26,2896.7183,2902.6917,2899.7050
2020-12-27,2896.7183,2902.6917,2899.7050
2020-12-28,3082.4826,2902.6917,2992.5872
2020-12-29,3082.4826,2902.6917,2992.5872
2020-12-30,3082.4826,3109.0605,3095.7716
2020-12-31,3082.4826,3109.0605,3095.7716
2021-01-01,3082.4826,3077.9699,3080.2263
2021-01-02,3082.4826,3077.9699,3080.2263
2021-01-03,3082.4826,3077.9699,3080.2263
2021-01-04,3082.4826,3077.9699,3080.2263
2021-01-05,3340.9563,3077.9699,3209.4631
2021-01-06,3340.9563,3077.9699,3209.4631
2021-01-07,3340.9563,3077.9699,3209.4631
2021-01-08,3340.9563,3077.9699,3209.4631
2021-01-09,3340.9563,3871.7130,3606.3347
2021-01-10,3340.9563,3871.7130,3606.3347
2021-01-11,3500.3978,3832.9959,3666.6969
2021-01-12,3465.3938,3832.9959,3649.1949
2021-01-13,3465.3938,3838.0003,3651.6971
2021-01-14,3465.3938,3838.0003,3651.6971
2021-01-15,3465.3938,3838.0003,3651.6971
2021-01-16,3518.6089,3831.2734,3674.9412
2021-01-17,3518.6089,3792.9607,3655.7848
2021-01-18,3531.0876,3792.9607,3662.0241
2021-01-19,3495.7768,3792.9607,3644.3687
2021-01-20,3495.7768,3792.9607,3644.3687
2021-01-21,3460.8190,3747.0141,3603.9165
2021-01-22,3460.8190,3747.0141,3603.9165
2021-01-23,3485.6783,3718.3004,3601.9894
2021-01-24,3450.8216,3681.1174,3565.9695
2021-01-25,3416.3133,3681.1174,3548.7154
2021-01-26,3348.3287,3764.3390,3556.3339
2021-01-27,3314.8454,3726.6956,3520.7705
2021-01-28,3281.6970,3689.4287,3485.5628
2021-01-29,3281.6970,3689.4287,3485.5628
2021-01-30,3281.6970,3616.0091,3448.8530
2021-01-31,3313.0198,3616.0091,3464.5144
2021-02-01,3313.0198,3616.0091,3464.5144
2021-02-02,3247.0907,3579.8490,3413.4698
2021-02-03,3214.6198,3579.8490,3397.2344
2021-02-04,3214.6198,3579.8490,3397.2344
2021-02-05,3248.6586,3579.8490,3414.2538
2021-02-06,3248.6586,3579.8490,3414.2538
2021-02-07,3270.0275,3579.8490,3424.9382
2021-02-08,3237.3272,3984.1125,3610.7199
2021-02-09,3237.3272,3979.9767,3608.6520
2021-02-10,3237.3272,3979.9767,3608.6520
2021-02-11,3204.9540,4055.2262,3630.0901
2021-02-12,3172.9044,4055.2262,3614.0653
2021-02-13,3141.1754,4055.2262,3598.2008
2021-02-14,3141.1754,4014.6740,3577.9247
2021-02-15,3109.7636,4014.6740,3562.2188
2021-02-16,3109.7636,3974.5272,3542.1454
2021-02-17,3078.6660,3974.5272,3526.5966
2021-02-18,3078.6660,3974.5272,3526.5966
2021-02-19,3078.6660,3974.5272,3526.5966
2021-02-20,3078.6660,3974.5272,3526.5966
2021-02-21,3078.6660,4050.4374,3564.5517
2021-02-22,3078.6660,4050.4374,3564.5517
2021-02-23,3211.7846,4050.4374,3631.1110
2021-02-24,3211.7846,4050.4374,3631.1110
2021-02-25,3320.3330,4220.9971,3770.6651
2021-02-26,3287.1296,4220.9971,3754.0634
2021-02-27,3264.0466,4215.0395,3739.5431
2021-02-28,3264.0466,4215.0395,3739.5431
2021-03-01,3231.4061,4172.8891,3702.1476
2021-03-02,3231.4061,4172.8891,3702.1476
2021-03-03,3244.4808,4167.4790,3705.9799
2021-03-04,3212.0360,4084.5462,3648.2911
2021-03-05,3212.0360,4084.5462,3648.2911
2021-03-06,3194.9992,4073.0886,3634.0439
2021-03-07,3194.9992,4032.3578,3613.6785
2021-03-08,3194.9992,4032.3578,3613.6785
2021-03-09,3202.9049,4032.3578,3617.6313
2021-03-10,3202.9049,4032.3578,3617.6313
2021-03-11,3202.9049,4255.3647,3729.1348
2021-03-12,3282.6134,4212.8110,3747.7122
2021-03-13,3249.7872,4212.8110,3731.2991
2021-03-14,3249.7872,4212.8110,3731.2991
2021-03-15,3235.9775,4221.1632,3728.5704
2021-03-16,3235.9775,4221.1632,3728.5704
2021-03-17,3272.6898,4221.1632,3746.9265
2021-03-18,3272.6898,4211.0820,3741.8859
2021-03-19,3265.1324,4168.9712,3717.0518
2021-03-20,3265.1324,4168.9712,3717.0518
2021-03-21,3265.1324,4168.9712,3717.0518
2021-03-22,3259.3735,4142.5686,3700.9711
2021-03-23,3259.3735,4142.5686,3700.9711
2021-03-24,3258.6013,4142.5686,3700.5849
2021-03-25,3226.0153,4151.0099,3688.5126
2021-03-26,3226.0153,4151.0099,3688.5126
2021-03-27,3218.5646,4159.0256,3688.7951
2021-03-28,3218.5646,4159.0256,3688.7951
2021-03-29,3264.2134,4225.7861,3744.9997
2021-03-30,3264.2134,4225.7861,3744.9997
2021-03-31,3264.2134,4225.7861,3744.9997
2021-04-01,3302.1944,4393.6199,3847.9072
2021-04-02,3302.1944,4393.6199,3847.9072
2021-04-03,3269.1725,4393.6199,3831.3962
2021-04-04,3269.1725,4576.3135,3922.7430
2021-04-05,3273.4991,4576.3135,3924.9063
2021-04-06,3240.7641,4530.5503,3885.6572
2021-04-07,3208.3565,4485.2448,3846.8007
2021-04-08,3208.3565,4485.2448,3846.8007
2021-04-09,3195.2125,4472.0507,3833.6316
2021-04-10,3195.2125,4472.0507,3833.6316
2021-04-11,3210.6420,4508.2848,3859.4634
2021-04-12,3210.6420,4508.2848,3859.4634
2021-04-13,3178.5356,4463.2020,3820.8688
2021-04-14,3178.5356,4463.2020,3820.8688
2021-04-15,3158.6787,4463.2020,3810.9403
2021-04-16,3158.6787,4463.2020,3810.9403
2021-04-17,3158.6787,4709.7013,3934.1900
2021-04-18,3107.1080,4709.7013,3908.4047
2021-04-19,3201.0658,4746.5689,3973.8174
2021-04-20,3201.0658,4746.5689,3973.8174
2021-04-21,3169.0552,4746.5689,3957.8120
2021-04-22,3169.0552,4746.5689,3957.8120
2021-04-23,3137.3646,4826.4577,3981.9111
2021-04-24,3154.2787,4826.4577,3990.3682
2021-04-25,3154.2787,4826.4577,3990.3682
2021-04-26,3122.7359,4778.1931,3950.4645
2021-04-27,3122.7359,4778.1931,3950.4645
2021-04-28,3122.7359,4778.1931,3950.4645
2021-04-29,3178.2115,4838.5057,4008.3586
2021-04-30,3146.4293,4742.2194,3944.3244
2021-05-01,3114.9650,4742.2194,3928.5922
2021-05-02,3114.9650,4742.2194,3928.5922
2021-05-03,3133.4144,4742.2194,3937.8169
2021-05-04,3102.0803,4742.2194,3922.1498
2021-05-05,3071.0595,4742.2194,3906.6394
2021-05-06,3040.3489,4742.2194,3891.2841
2021-05-07,3009.9454,4742.2194,3876.0824
2021-05-08,3009.9454,4742.2194,3876.0824
2021-05-09,2979.8459,4742.2194,3861.0327
2021-05-10,2950.0475,5730.4098,4340.2286
2021-05-11,2920.5470,5673.1057,4296.8263
2021-05-12,2891.3415,5673.1057,4282.2236
2021-05-13,2862.4281,5616.3746,4239.4014
2021-05-14,2862.4281,5560.2109,4211.3195
2021-05-15,2938.0336,5560.2109,4249.1222
2021-05-16,2908.6532,5521.6962,4215.1747
2021-05-17,2879.5667,5521.6962,4200.6314
2021-05-18,2879.5667,5521.6962,4200.6314
2021-05-19,2881.4794,5638.4079,4259.9437
2021-05-20,2881.4794,5638.4079,4259.9437
2021-05-21,2863.8166,5767.5218,4315.6692
2021-05-22,2863.8166,5767.5218,4315.6692
2021-05-23,2856.5665,5767.5218,4312.0442
2021-05-24,2799.7208,5767.5218,4283.6213
2021-05-25,2799.7208,5849.0175,4324.3691
2021-05-26,2791.6385,5876.9059,4334.2722
2021-05-27,2763.7221,5876.9059,4320.3140
2021-05-28,2763.7221,5876.9059,4320.3140
2021-05-29,2763.7221,5833.4513,4298.5867
2021-05-30,2763.7221,5833.4513,4298.5867
2021-05-31,2808.3007,5935.9417,4372.1212
2021-06-01,2808.3007,5935.9417,4372.1212
2021-06-02,2780.2177,5935.9417,4358.0797
2021-06-03,2780.2177,5935.9417,4358.0797
2021-06-04,2780.2177,5935.9417,4358.0797
2021-06-05,2767.4340,6067.7876,4417.6108
2021-06-06,2767.4340,6067.7876,4417.6108
2021-06-07,2739.7597,6007.1097,4373.4347
2021-06-08,2712.3621,5967.0491,4339.7056
2021-06-09,2745.9209,5967.0491,4356.4850
2021-06-10,2745.9209,5979.4172,4362.6691
2021-06-11,2745.9209,5979.4172,4362.6691
2021-06-12,2745.9209,5979.4172,4362.6691
2021-06-13,2802.1422,5919.6231,4360.8826
2021-06-14,2774.1207,5919.6231,4346.8719
2021-06-15,2774.1207,5860.4268,4317.2738
2021-06-16,2774.1207,5851.8681,4312.9944
2021-06-17,2815.8740,5851.8681,4333.8710
2021-06-18,2815.8740,5851.8681,4333.8710
2021-06-19,2815.8740,5851.8681,4333.8710
2021-06-20,2815.8740,5851.8681,4333.8710
2021-06-21,2815.8740,6237.2927,4526.5833
2021-06-22,2815.8740,6237.2927,4526.5833
2021-06-23,2815.8740,6237.2927,4526.5833
2021-06-24,2974.6637,6213.8952,4594.2794
2021-06-25,2974.6637,6213.8952,4594.2794
2021-06-26,2944.9170,6213.8952,4579.4061
2021-06-27,2933.3256,6283.4649,4608.3952
2021-06-28,2933.3256,6220.6303,4576.9779
2021-06-29,2933.3256,6220.6303,4576.9779
2021-06-30,2933.3256,6220.6303,4576.9779
2021-07-01,2964.4967,6458.0852,4711.2909
2021-07-02,2964.4967,6458.0852,4711.2909
2021-07-03,2964.4967,6393.5044,4679.0005
2021-07-04,2934.8517,6393.5044,4664.1780
2021-07-05,2905.5032,6393.5044,4649.5038
2021-07-06,2876.4482,6470.9703,4673.7092
2021-07-07,2876.4482,6470.9703,4673.7092
2021-07-08,2876.4482,6406.2606,4641.3544
2021-07-09,2876.4482,6406.2606,4641.3544
2021-07-10,2863.3674,6541.1373,4702.2524
2021-07-11,2855.7784,6541.1373,4698.4579
2021-07-12,2827.2207,6475.7260,4651.4733
2021-07-13,2827.2207,6475.7260,4651.4733
